place_id,nama_wisata,kabupaten,provinsi,kabupaten_gmaps,provinsi_gmaps,kab_dari_teks,alamat_gmaps,lat_gmaps,lon_gmaps,status_gmaps
ChIJm01Faj27lS0Rh_gazCwCkhA,GPdI Bukit Zaitun Parepare,Kota Parepare,Sulawesi Selatan,Kota Parepare,Sulawesi Selatan,,"Jl. Andi Mallarangeng No.1, Ujung Bulu, Kec. Ujung, Kota Parepare, Sulawesi Selatan 91113",,,OK_GEO
ChIJ8bjk1SizhzIR_-u9tpYcU_A,Pantai Kalinaun,Kabupaten Minahasa Utara,Sulawesi Utara,Kabupaten Minahasa Utara,Sulawesi Utara,,"J5J2+G6Q, Kalinaun, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara",,,OK_GEO
ChIJ2Z6NpF4AfDIRO_Ue8UVRKXc,Pulau Bongkil,Kabupaten Bolaang Mongondow Utara,Sulawesi Utara,Kabupaten Bolaang Mongondow Utara,Sulawesi Utara,,"24V4+JC3, Jl. Laut Sulawesi, Kabupaten Bolaang Mongondow Utara",,,OK_GEO
ChIJt3oIfD2HlC0RQkZnITqSg1c,Air Terjun Indo Rannuang,Kabupaten Polewali Mandar,Sulawesi Barat,Kabupaten Polewali Mandar,Sulawesi Barat,,"J9XW+GPJ, Jl. Indoranuang, Kunyi, Kec. Anreapi, Kabupaten Polewali Mandar, Sulawesi Barat 91315",,,OK_GEO
ChIJMRufgdtphzIRgqXMHT3Uei4,Air Terjun Tu'nan,Kabupaten Minahasa Selatan,Sulawesi Utara,Kabupaten Minahasa Selatan,Sulawesi Utara,,"7P3V+JXX, Talaitad, Sulta, Kabupaten Minahasa Selatan, Sulawesi Utara",,,OK_GEO
ChIJQ6-qiKOtfzIRiWbdfPbfA-g,Tugu Selamat Datang Kabupaten Bolaang Mongondow Selatan,Kabupaten Bolaang Mongondow,Sulawesi Utara,Kabupaten Bolaang Mongondow,Sulawesi Utara,Kabupaten Bolaang Mongondow Selatan,"FX67+RQH, Matayangan, Kec. Dumoga Bar., Kabupaten Bolaang Mongondow, Sulawesi Utara",,,TEXT_WIN
ChIJM6FWv5yJlC0RPiMvTgVtiNY,Pulau Dea-dea,Kabupaten Polewali Mandar,Sulawesi Barat,Kabupaten Polewali Mandar,Sulawesi Barat,,"G9MG+88H, Kec. Binuang, Kabupaten Polewali Mandar, Sulawesi Barat 91312",,,OK_GEO
ChIJk77-9vUdvy0R0WJDWj6uFaE,Pantai Tanjung Bunga,Kota Makassar,Sulawesi Selatan,Kota Makassar,Sulawesi Selatan,,"R9MR+9X6, Maccini Sombala, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90224",,,OK_GEO
ChIJt1ff5R1Zvi0Re4gQaoC0byE,Wisata pannampu,Kabupaten Maros,Sulawesi Selatan,Kabupaten Maros,Sulawesi Selatan,,"Maros,bantimurung, Tukamasea, dusun pajjaiang, Makassar, Sulawesi Selatan 90561",,,OK_GEO
ChIJw3cZQdqJhC0RCQmb8fCreYc,Air Terjun Batualambung Kambani,Kabupaten Banggai Kepulauan,Sulawesi Tengah,Kabupaten Banggai Kepulauan,Sulawesi Tengah,,"CV9J+28W, Kambani, Kec. Buko Selatan, Kabupaten Banggai Kepulauan, Sulawesi Tengah 94881",,,OK_TEXT
ChIJ0WEUqko0eDIRg9AMHKwgF_Q,RTH Masjid Agung Pohuwato,Kabupaten Pohuwato,Gorontalo,Kabupaten Pohuwato,Gorontalo,,"FW6W+VRV, Palopo, Kec. Marisa, Kabupaten Pohuwato, Gorontalo 96265",,,OK_GEO
ChIJ5VlMf1HhvS0RcrvstOaDWkA,P4S WANUA LAMPOKO,Kabupaten Bone,Sulawesi Selatan,Kabupaten Bone,Sulawesi Selatan,,"C64J+6XX, Unnamed Road, Lampoko, Kec. Barebbo, Kabupaten Bone, Sulawesi Selatan 92771",,,OK_GEO
ChIJh6LCKgA1uS0R9xTEvTauJPc,Kincir Angin PLTB,Kabupaten Jeneponto,Sulawesi Selatan,Kabupaten Jeneponto,Sulawesi Selatan,,"9Q7F+PV7, Kayuloe Tim., Kec. Turatea, Kabupaten Jeneponto, Sulawesi Selatan 92316",,,OK_GEO
ChIJz4-zHscJiC0R3uAhrjQX78M,Colo,Kabupaten Tojo Una-Una,Sulawesi Tengah,Kabupaten Tojo Una-Una,Sulawesi Tengah,,"Lembanya, Kec. Una-Una, Kabupaten Tojo Una-Una, Sulawesi Tengah",,,OK_GEO
ChIJ569-n9cSlC0Rauvfm3surao,Buntu Cekong,Kabupaten Enrekang,Sulawesi Selatan,Kabupaten Enrekang,Sulawesi Selatan,,"HQGX+4JG, Tanete, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",,,OK_GEO
ChIJ1_7wnU1fhzIRMGXCxyms1ls,Pantai Kapitu,Kabupaten Minahasa Selatan,Sulawesi Utara,Kabupaten Minahasa Selatan,Sulawesi Utara,,"Kapitu, Kec. Amurang Bar., Kabupaten Minahasa Selatan, Sulawesi Utara",,,OK_GEO
ChIJa5V-mVQLizIRlQci_oQxYUw,Puncak panenteng tola,Kabupaten Kepulauan Sangihe,Sulawesi Utara,Kabupaten Kepulauan Sangihe,Sulawesi Utara,,"Tola, Kec. Tabukan Utara, Kabupaten Kepulauan Sangihe, Sulawesi Utara",,,OK_TEXT
ChIJ8RGPY5lHeTIRPeu6Ss_dQa4,Wisata Tracking mangrove,Kabupaten Gorontalo Utara,Gorontalo,Kabupaten Gorontalo Utara,Gorontalo,,"RR5R+FHH, Tolongio, Kec. Anggrek, Kabupaten Gorontalo Utara, Gorontalo",,,OK_GEO
ChIJMWXKUlm9lS0RU3UGWL31714,Wisata Mannessa Lappa Angin,Kota Parepare,Sulawesi Selatan,Kota Parepare,Sulawesi Selatan,,"XM3F+4F5, WT. Bacukiki, Kec. Bacukiki, Kota Parepare, Sulawesi Selatan 91121",,,OK_GEO
ChIJ98qrBgC7iy0RYiXRkGFl9Nk,Pantai Sangganipa,Kabupaten Donggala,Sulawesi Tengah,Kabupaten Donggala,Sulawesi Tengah,,"7MR9+M4V, Towale, Kec. Banawa Tengah, Kabupaten Donggala, Sulawesi Tengah 94351",,,OK_GEO
ChIJ33HrdH3vji0RlC7C7VLzNOQ,Pantai Bahari,Kabupaten Poso,Sulawesi Tengah,Kabupaten Poso,Sulawesi Tengah,,"HMMH+M4M, Mapane, Kec. Poso Pesisir, Kabupaten Poso, Sulawesi Tengah",,,OK_TEXT
ChIJjcbCdPFwpC0RtjSddQ6sYVU,Lakasa Cave,Kota Baubau,Sulawesi Tenggara,Kota Baubau,Sulawesi Tenggara,,"FHR8+MQ6, Sulaa, Kec. Betoambari, Kota Bau-Bau, Sulawesi Tenggara 93721",,,OK_GEO
ChIJnyxdUIGNoy0R8IVorkwh7sc,Permandian Lakakuloto,Kabupaten Buton Tengah,Sulawesi Tenggara,Kabupaten Buton Tengah,Sulawesi Tenggara,,"MJWQ+HX4, Rahia, Kec. Gu, Kabupaten Buton Tengah, Sulawesi Tenggara 93761",,,OK_GEO
ChIJ9zjEy2JfkS0R8JGfUKEeNqs,Waterboom Agro Wisata Palopo,Kota Palopo,Sulawesi Selatan,Kota Palopo,Sulawesi Selatan,,"Murante, Kec. Mungkajang, Kota Palopo, Sulawesi Selatan 91921",,,OK_GEO
ChIJaxHrDvMQjC0RljoACLgfvxg,Monumen Gerhana Matahari Total 2016,Kabupaten Sigi,Sulawesi Tengah,Kabupaten Sigi,Sulawesi Tengah,,"QWGX+VC2, Pakuli, Kec. Gumbasa, Kabupaten Sigi, Sulawesi Tengah 94361",,,OK_TEXT
ChIJ95lxG_xfky0RAdTy_PmnR2U,Air Terjun Kona,Kabupaten Polewali Mandar,Sulawesi Barat,Kabupaten Polewali Mandar,Sulawesi Barat,,"Q2HH+MQ3, Pollewani, Kec. Tutar, Kabupaten Polewali Mandar, Sulawesi Barat 91355",,,OK_GEO
ChIJn_rvaGp1hzIR-d-QpEKnh8M,Museum Perjuangan Rakyat Sulut,Kota Manado,Sulawesi Utara,Kota Manado,Sulawesi Utara,,"No Jl. Sam Ratulangi No.27, Wenang Utara, Kec. Wenang, Kota Manado, Sulawesi Utara",,,OK_GEO
ChIJPUhFkWF5oy0RXwmTp7vESFQ,Pantai Napa,Kabupaten Buton,Sulawesi Tenggara,Kabupaten Buton,Sulawesi Tenggara,Kabupaten Buton Tengah,"93762, Napa, Mawasangka, Napa, Kec. Mawasangka, Kabupaten Buton, Sulawesi Tenggara",,,TEXT_WIN
ChIJS5IUHj4Vui0R3GZFJMY3t0A,Pantai Pinang,Kabupaten Kepulauan Selayar,Sulawesi Selatan,Kabupaten Kepulauan Selayar,Sulawesi Selatan,,Sulawesi Selatan,,,OK_GEO
ChIJS_UaSk2FkS0RNN4se8V_Gsk,Wisata Alam Sulili Baebunta,Kabupaten Luwu Utara,Sulawesi Selatan,Kabupaten Luwu Utara,Sulawesi Selatan,,"Baebunta, Kec. Baebunta, Kabupaten Luwu Utara, Sulawesi Selatan 92965",,,OK_GEO
ChIJPTP_9iuJji0RVgBORnMc210,Situs Megalitik Watunongko,Kabupaten Poso,Sulawesi Tengah,Kabupaten Poso,Sulawesi Tengah,,"C9PX+QF, Watutau, Kec. Lore Peore, Kabupaten Poso, Sulawesi Tengah 94653",,,OK_TEXT
ChIJRdHmSX_Bky0RfOqFuEzBn7g,Gunung Sesean Toraja Utara,Kabupaten Toraja Utara,Sulawesi Selatan,Kabupaten Toraja Utara,Sulawesi Selatan,,"3VXH+CFP, Sesean Matallo, Kec. Sesean, Kabupaten Toraja Utara, Sulawesi Selatan 91853",,,OK_GEO
ChIJ74548uzzky0RAPmpuYIrSC4,TONGKONAN SASSA',Kabupaten Tana Toraja,Sulawesi Selatan,Kabupaten Tana Toraja,Sulawesi Selatan,,"RVM5+XWR, Gasing, Kec. Mengkendek, Kabupaten Tana Toraja, Sulawesi Selatan 91817",,,OK_TEXT
ChIJVfxrCgVpkC0R5giNYyEuevA,C-Beach (Pantai C-Salonsa),Kabupaten Luwu Timur,Sulawesi Selatan,Kabupaten Luwu Timur,Sulawesi Selatan,,"F8RP+X3R, Magani, Kec. Nuha, Kabupaten Luwu Timur, Sulawesi Selatan 92983",,,OK_GEO
ChIJU6DXlwWHlC0RtdE1qhUh-EI,wisata alam pattipo,Kabupaten Polewali Mandar,Sulawesi Barat,Kabupaten Polewali Mandar,Sulawesi Barat,,"J9HC+5M5, Kunyi, Kec. Anreapi, Kabupaten Polewali Mandar, Sulawesi Barat 91315",,,OK_GEO
ChIJCaaWcQ-khzIRCrup-TKdSeU,Air Terjun Kelimbun Tumbohon,Kabupaten Minahasa Utara,Sulawesi Utara,Kabupaten Minahasa Utara,Sulawesi Utara,,"HXF5+M8Q, Tumbohon, Kec. Talawaan, Kabupaten Minahasa Utara, Sulawesi Utara",,,OK_GEO
ChIJmf-HPgBdgS0RAnsROHPtvLg,Weer Molino,Kabupaten Banggai,Sulawesi Tengah,Kabupaten Banggai,Sulawesi Tengah,,"399M+C78, Dondo, Kec. Balantak Sel., Kabupaten Banggai, Sulawesi Tengah",,,OK_TEXT
ChIJFZ-9b6RVny0RRIfGGmsR6RM,Kali Biru Mosolo,Kabupaten Konawe,Sulawesi Tenggara,Kabupaten Konawe,Sulawesi Tenggara,Kabupaten Konawe Kepulauan,"Masolo, Kec. Wawonii Tenggara, Kabupaten Konawe, Sulawesi Tenggara 93393",,,TEXT_WIN
ChIJbcRJq7G7lS0REUTQNX7ujMI,Monumen Korban 40.000 jiwa,Kota Parepare,Sulawesi Selatan,Kota Parepare,Sulawesi Selatan,,"XJRC+CRJ, Ujung Sabbang, Kec. Ujung, Kota Parepare, Sulawesi Selatan 91114",,,OK_GEO
ChIJm4c-uXg1ui0RBFvXRUewAm8,Wisata Alam Bonto Kalihara (Bukit Semut) Selayar,Kabupaten Kepulauan Selayar,Sulawesi Selatan,Kabupaten Kepulauan Selayar,Sulawesi Selatan,,"VFFF+W9X, Putabangung, Kec. Bontoharu, Kab. Kepulauan Selayar, Sulawesi Selatan",,,OK_GEO
ChIJ90alQG7cizIRwC3iYnwytw4,Banua Wuhu,Kabupaten Kepulauan Sangihe,Sulawesi Utara,,,,,,,NO_ADDR
ChIJB20sg5LrmC0RUpSPdrOKTMg,"Desa Bokori, Kabupaten Konawe, Sulawesi Tenggara",Kabupaten Konawe,Sulawesi Tenggara,Kabupaten Konawe,Sulawesi Tenggara,,"3MG7+2CH, Bokori, Soropia, Kabupaten Konawe, Sulawesi Tenggara 93351",,,OK_GEO
ChIJzUYXZb4bly0RA_6JOq0eJRU,Air terjun Rouda,Kabupaten Kolaka Utara,Sulawesi Tenggara,Kabupaten Kolaka Utara,Sulawesi Tenggara,,"9XJX+7WP, Raoda, Kec. Lambai, Kabupaten Kolaka Utara, Sulawesi Tenggara 93956",,,OK_GEO
ChIJ9Z6ZHF-Xoy0RmZy_yCrWO8M,Pantai Morano,Kabupaten Muna Barat,Sulawesi Tenggara,Kabupaten Muna,Sulawesi Tenggara,,"RHQQ+48H, Fongkaniwa, Walengkabola, Sulawesi Tenggara 93662",,,OK_GEO
ChIJyxETnKSPoy0RgVMKbBFuH50,Benteng Bombonawulu,Kabupaten Buton,Sulawesi Tenggara,Kabupaten Buton,Sulawesi Tenggara,Kabupaten Buton Tengah,"PH58+F8H, Wongko Lakudo, Kec. Lakudo, Kabupaten Buton, Sulawesi Tenggara 93763",,,TEXT_WIN
ChIJm4RBqz4teTIR-CBtngNjuuU,DESWITA ( DESTINASI WISATA ) SEJAHTERA,Kabupaten Bone Bolango,Gorontalo,Kabupaten Bone Bolango,Gorontalo,,"H3RF+99G, Sejahtera, Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo 96129",,,OK_GEO
ChIJbfcmXs6zhzIR02f5KhjWNN0,Pantai Pulisan,Kabupaten Minahasa Utara,Sulawesi Utara,Kabupaten Minahasa Utara,Sulawesi Utara,,"M4JW+XQ5, Pantai, Pulisan, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara",,,OK_GEO
ChIJQzYqhQ3fiy0RT054uc4fa6A,Rakata Beach,Kabupaten Parigi Moutong,Sulawesi Tengah,Kabupaten Parigi Moutong,Sulawesi Tengah,,"742C+X44, Pelawa Baru, Kabupaten Parigi Moutong, Sulawesi Tengah",,,OK_GEO
ChIJZecDKEaJoy0Rg72rLWJ7U8k,Goa Bidadari,Kabupaten Buton Tengah,Sulawesi Tenggara,Kabupaten Buton Tengah,Sulawesi Tenggara,,"MJ55+GF7, Kolowa, Kec. Gu, Kabupaten Buton Tengah, Sulawesi Tenggara 93761",,,OK_GEO
ChIJUVlER6sBeTIR41-NDVMOivY,Air Terjun Tenilo,Kabupaten Boalemo,Gorontalo,Kabupaten Boalemo,Gorontalo,,"GCF6+6R9, Dulupi, Kec. Dulupi, Kabupaten Boalemo, Gorontalo 96263",,,OK_GEO
ChIJoSzoZ10vjTIRyRFlWXJzTaI,Pulau Sara-besar,Kabupaten Kepulauan Talaud,Sulawesi Utara,Kabupaten Kepulauan Talaud,Sulawesi Utara,,"Moronge, Kec. Moronge, Kabupaten Kepulauan Talaud, Sulawesi Utara",,,OK_TEXT
ChIJn1-W54QwfzIRuX0Tl_u9DqM,Pantai Pasir Putih Pinomontiga,Kabupaten Bone Bolango,Gorontalo,Kabupaten Bone Bolango,Gorontalo,,"Jl. Trans Sulawesi, Pinomontiga, Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo",,,OK_GEO
ChIJadIoXgBNvi0Rmubxqj0VukQ,Wisata Mancing Desa BuluCindea,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan,,"5GP6+62W, Bulu Cindea, Kec. Bungoro, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan 90617",,,OK_GEO
ChIJ80UjIYR1hzIRu-qTxo1qZyU,Gedung PIKAT,Kota Manado,Sulawesi Utara,Kota Manado,Sulawesi Utara,,"Titiwungen Sel., Kec. Sario, Kota Manado, Sulawesi Utara",,,OK_GEO
ChIJv_fD8KlLiS0R7_Y81aHa6Qs,PANTAI WISATA LOGPON,Kabupaten Parigi Moutong,Sulawesi Tengah,Kabupaten Parigi Moutong,Sulawesi Tengah,,"2F48+Q4F, Unnamed Road, Sausu Gandasari, Kec. Sausu, Kabupaten Parigi Moutong, Sulawesi Tengah 94473",,,OK_GEO
ChIJKQwZdnaFgy0R3DlPOPHYPOw,LASA Nature Tourism,Kabupaten Banggai Kepulauan,Sulawesi Tengah,Kabupaten Banggai Kepulauan,Sulawesi Tengah,,"Jl. Trans Peling, Patukuki, Kec. Peling Tengah, Kabupaten Banggai Kepulauan, Sulawesi Tengah 94883",,,OK_TEXT
ChIJ7TO9yMfZki0RV8fyRSAueTA,LYWANZA POOL & RESTO,Kabupaten Mamuju Tengah,Sulawesi Barat,Kabupaten Mamuju,Sulawesi Barat,,"8V4F+262, Jl. Soekarno Hatta, Karema, Kec. Mamuju, Kabupaten Mamuju, Sulawesi Barat 91512",,,OK_TEXT
ChIJEW9cGhhUhjIRoAE9N4u4TtA,Ekowisata Mangrove Lirang,Kota Bitung,Sulawesi Utara,Kota Bitung,Sulawesi Utara,,"G7VR+GW8, Lirang, Kec. Lembeh Utara, Kota Bitung, Sulawesi Utara",,,OK_GEO
ChIJzaOFpS2Lmi0R0hJBlHePsGg,Hutan Mangrove Tofuti,Kabupaten Morowali,Sulawesi Tengah,Kabupaten Morowali,Sulawesi Tengah,,"CXQH+HF3, Unnamed Road, Bahontobungku, Kec. Bungku Tengah, Kabupaten Morowali, Sulawesi Tengah 94973",,,OK_GEO
ChIJD5M8EbL_oS0RXyMNKiX3KVI,Pantai Puuesa,Kabupaten Konawe,Sulawesi Tenggara,Kabupaten Konawe,Sulawesi Tenggara,Kabupaten Konawe Kepulauan,"Sukarela Jaya, Kec. Wawonii Tenggara, Kabupaten Konawe, Sulawesi Tenggara 93393",,,TEXT_WIN
ChIJcY7IQSmOkS0R2IkMvO5jvzM,Air Terjun Sarambu,Kabupaten Luwu Utara,Sulawesi Selatan,Kabupaten Luwu Utara,Sulawesi Selatan,,"G84Q+4JR, Sumilin, Kec. Masamba, Kabupaten Luwu Utara, Sulawesi Selatan 92916",,,OK_GEO
ChIJO0UjNtVdlC0RT66hc7mHJjA,Pantai Wisata Maroneng,Kabupaten Pinrang,Sulawesi Selatan,Kabupaten Pinrang,Sulawesi Selatan,,"Maroneng, Kec. Duampanua, Kabupaten Pinrang, Sulawesi Selatan 91253",,,OK_GEO
ChIJq6qqqpfjvS0RoVeqdofTOto,Puncak Battoa,Kabupaten Bone,Sulawesi Selatan,Kabupaten Bone,Sulawesi Selatan,,"C6MJ+9CW, Cingkang, Kec. Barebbo, Kabupaten Bone, Sulawesi Selatan 92771",,,OK_GEO
ChIJLeLyHXLXhS0RTqUEx_DDvP4,Gunung Tumpu,Kabupaten Banggai,Sulawesi Tengah,Kabupaten Banggai,Sulawesi Tengah,,"Damai Makmur, Kec. Nuhon, Kabupaten Banggai, Sulawesi Tengah",,,OK_TEXT
ChIJ4Sm33qsyoi0RRU4czcykuME,Air Terjun Kalimalima,Kabupaten Muna,Sulawesi Tenggara,Kabupaten Muna,Sulawesi Tenggara,,"5VQV+7WC, Moolo, Kec. Batukara, Kabupaten Muna, Sulawesi Tenggara 93674",,,OK_GEO
ChIJ_dztBABdkC0R4WEMxq_R6TU,Wisata Matabuntu,Kabupaten Luwu Timur,Sulawesi Selatan,Kabupaten Luwu Timur,Sulawesi Selatan,,"C7P2+7VW, Ledu-Ledu, Kec. Wasuponda, Kabupaten Luwu Timur, Sulawesi Selatan 92983",,,OK_GEO
ChIJ9Q9me4y7iy0R-XNPaE737J4,Pantai tupa,Kabupaten Donggala,Sulawesi Tengah,Kabupaten Donggala,Sulawesi Tengah,,"7MR9+XG, Towale, Kec. Banawa Tengah, Kabupaten Donggala, Sulawesi Tengah 94351",,,OK_GEO
ChIJc79i-jtneTIRI1_x2gnavSQ,Puncak dunu,Kabupaten Gorontalo Utara,Gorontalo,Kabupaten Gorontalo Utara,Gorontalo,,"WJQW+2R2, Dunu, Kec. Anggrek, Kabupaten Gorontalo Utara, Gorontalo 96525",,,OK_GEO
ChIJD4OLVa4Bli0REKeFnSLoxvY,Permandian TompoE,Kabupaten Bone,Sulawesi Selatan,Kabupaten Bone,Sulawesi Selatan,,"M6JC+GCH, Cabbeng, Kec. Dua Boccoe, Kabupaten Bone, Sulawesi Selatan 92753",,,OK_GEO
ChIJh2aGCOsThzIR_kPmv975Z20,Hidden Paradise Minahasa,Kabupaten Minahasa,Sulawesi Utara,Kabupaten Minahasa,Sulawesi Utara,,"Jl. Tondano Kamangta, Suluan, Kec. Tombulu, Kabupaten Minahasa, Sulawesi Utara",,,OK_TEXT
ChIJq6qqqiGgizIRsEeOfoCg_2o,Sapaeng Beach,Kabupaten Kepulauan Sangihe,Sulawesi Utara,Kabupaten Kepulauan Sangihe,Sulawesi Utara,,"HHJH+JRW, Kuma, Kec. Tabukan Tengah, Kabupaten Kepulauan Sangihe, Sulawesi Utara",,,OK_TEXT
ChIJVY8QnMBmhC0RCt4wuSVXLQ4,Pantai Sapelang,Kabupaten Banggai Kepulauan,Sulawesi Tengah,Kabupaten Banggai Kepulauan,Sulawesi Tengah,,"GQQP+H6P, Apal, Kec. Buko Selatan, Kabupaten Banggai Kepulauan, Sulawesi Tengah",,,OK_TEXT
ChIJF4rprCjvoy0R8iTnJf4Ih7s,Lembah Lambusango,Kabupaten Buton,Sulawesi Tenggara,Kabupaten Buton,Sulawesi Tenggara,,"QRXW+G52, Wakangka, Kec. Kapontori, Kabupaten Buton, Sulawesi Tenggara 93755",,,OK_GEO
ChIJXxKNVQAHvC0RFZ4hdtxlp68,Sumber Mata Air Kab. Bulukumba,Kabupaten Bulukumba,Sulawesi Selatan,Kabupaten Bulukumba,Sulawesi Selatan,,"G84Q+52, Benjala, Kec. Bonto Bahari, Kabupaten Bulukumba, Sulawesi Selatan 92572",,,OK_GEO
ChIJn3zbDQDXky0RMXDbCpog74U,Air Terjun Andulan,Kabupaten Luwu,Sulawesi Selatan,Kabupaten Luwu,Sulawesi Selatan,,"63RH+5G, Siteba, Kec. Walenrang Utara, Kabupaten Luwu, Sulawesi Selatan 91952",,,OK_GEO
ChIJ58YiL05LmC0Rg4jjZ2hKPlg,Air Terjun kumapo dahu,Kabupaten Konawe,Sulawesi Tenggara,Kabupaten Konawe,Sulawesi Tenggara,,"734M+24X, Unnamed Road, Andabia, Anggaberi, Konawe Regency, South East Sulawesi 93419",,,OK_GEO
ChIJFb9hJfqHlC0RM5e5cXXITdc,Limbong Kambellun,Kabupaten Polewali Mandar,Sulawesi Barat,Kabupaten Polewali Mandar,Sulawesi Barat,,"JC36+7J2, Batetangnga, Kec. Binuang, Kabupaten Polewali Mandar, Sulawesi Barat 91312",,,OK_GEO
ChIJy9eB2E8rfzIRX4X4UnmotwU,Exotic Beach,Kabupaten Bone Bolango,Gorontalo,Kabupaten Bone Bolango,Gorontalo,,"F484+PRC Pantai Exotic, Huangobotu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo 96117",,,OK_GEO
ChIJP47xPbOFli0RJiE01NwgGB4,Air Terjun Salbir,Kabupaten Sidenreng Rappang,Sulawesi Selatan,Kabupaten Sidenreng Rappang,Sulawesi Selatan,,"77WX+8GW, Dengeng-Dengeng, Kec. Pitu Riase, Kabupaten Sidenreng Rappang, Sulawesi Selatan 90992",,,OK_GEO
ChIJ0Sj-Yb1ZkC0RzdPro5z-zS8,ANDI NYIWI PARK LUWU TIMUR,Kabupaten Luwu Timur,Sulawesi Selatan,Kabupaten Luwu Timur,Sulawesi Selatan,,"937W+QXM, Malili, Kec. Malili, Kabupaten Luwu Timur, Sulawesi Selatan 92933",,,OK_GEO
ChIJqdnFeQxnhzIRvtGLnmPVNjU,Air Terjun Popontolen,Kabupaten Minahasa Selatan,Sulawesi Utara,Kabupaten Minahasa Selatan,Sulawesi Utara,,"7J9P+W7C, Popontolen, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara",,,OK_GEO
ChIJ8WURtsKHlC0R4gId_kko9gM,Permandian Bendungan Kandang,Kabupaten Polewali Mandar,Sulawesi Barat,Kabupaten Polewali Mandar,Sulawesi Barat,,"J9P3+77, Papandangan, Kec. Anreapi, Kabupaten Polewali Mandar, Sulawesi Barat 91315",,,OK_GEO
ChIJbXaliZ0JkS0RFhCR7tt6ZDc,Wisata Bahari Pantai Seta Seta,Kabupaten Luwu Utara,Sulawesi Selatan,Kabupaten Luwu Utara,Sulawesi Selatan,,"8J8G+Q3, Poreang, Kec. Tana Lili, Kabupaten Luwu Utara, Sulawesi Selatan",,,OK_GEO
ChIJA8MbhF-qhS0Rp-n78Kv_6j8,Pantai Wisata Pandanwangi,Kabupaten Banggai,Sulawesi Tengah,Kabupaten Banggai,Sulawesi Tengah,,"Pandan Wangi, Kec. Toili Bar., Kabupaten Banggai, Sulawesi Tengah",,,OK_TEXT
ChIJs0-o-QBHmC0Rfg3FbfvU85w,KJA Latoma,Kabupaten Konawe,Sulawesi Tenggara,Kabupaten Konawe,Sulawesi Tenggara,,"43J3+7F5, Latoma, Kec. Unaaha, Kabupaten Konawe, Sulawesi Tenggara 93415",,,OK_GEO
ChIJv_lmR_pdvi0R3cVKG3DQtZM,Gunung Bahonglangi,Kabupaten Bone,Sulawesi Selatan,Kabupaten Bone,Sulawesi Selatan,,"VWCP+7MX, Bontojai, Kec. Bontocani, Kabupaten Bone, Sulawesi Selatan 90561",,,OK_TEXT
ChIJB_ayRI9Rvi0RrRSKKzmdK4Q,Objek Wisata Lamperangan,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan,,"4HVV+PF4, Kabba, Kec. Minasatene, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan 90614",,,OK_GEO
ChIJd-kj3Wwlvi0REpmM_TZMUoc,Wisata Salo Rumpiae,Kabupaten Barru,Sulawesi Selatan,Kabupaten Barru,Sulawesi Selatan,,"FM56+78, Lompo Tengah, Kec. Tanete Riaja, Kabupaten Barru, Sulawesi Selatan 90762",,,OK_GEO
ChIJ1wUO7beifjIRcJCpwLw0GX8,Pantai Saleo,Kabupaten Bolaang Mongondow Utara,Sulawesi Utara,Kabupaten Bolaang Mongondow Utara,Sulawesi Utara,,"VCR8+9VC, Saleo, Kec. Bolang Itang Tim., Kabupaten Bolaang Mongondow Utara, Sulawesi Utara",,,OK_GEO
ChIJlTA8qp7Hky0Rr2Cf093LYD0,Objek Wisata Hutan Bambu To' Kumila',Kabupaten Toraja Utara,Sulawesi Selatan,Kabupaten Toraja Utara,Sulawesi Selatan,,"4V35+G67, Tonga Riu, Kec. Sesean Suloara, Kabupaten Toraja Utara, Sulawesi Selatan 91833",,,OK_GEO
ChIJC-8G8wI5mi0RXQwcMCMtaIo,Air Terjun,Kabupaten Morowali,Sulawesi Tengah,Kabupaten Morowali,Sulawesi Tengah,,"35R3+23, Labota, Kec. Bahodopi, Kabupaten Morowali, Sulawesi Tengah 94974",,,OK_GEO
ChIJXSIuvlHnvi0RGFKvtIOfCLw,Wisata Bukit Harapan Gowa,Kabupaten Gowa,Sulawesi Selatan,Kabupaten Gowa,Sulawesi Selatan,,"Bujjulu, Jl. Bukit Harapan No.8, Bontoparang, Kec. Parangloe, Kabupaten Gowa, Sulawesi Selatan 90562",,,OK_GEO
