nama_wisata,alamat,rating,jumlah_review,kategori,image,lat,long,place_id,kabupaten,provinsi
Simpang Tiga Dekko,"Mappesangka, Kec. Ponre, Kabupaten Bone, Sulawesi Selatan 92766, Indonesia",3.8,20,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEE2S_ADAR2TZmEcwdzFo6gDhlKir4lUHSEEQWl6X5ghSlruuhKbKqLwHoI0BvUrpnGPnA1eb88z-I6hmBeilUKdLz7LudcqGD4z__2BS7B_vkqK_JMrlcdy8LD1_J_abDYP6W4hEcv0llTqspjkSSexVJIdeDv6M9cQCfa-Q7UA2jDmpmMvKpw-D7ux5TGFsGfleLqHS9vblKhe8jvVJViQ0nIutHC2H8s8WLm_diDefr2REaAonr38zsefxdAL260Xy3YTMqRz41zNMJ4DbFjU8vLFgmvHhvHC7VcAyDaMOUyoHgxVghrLWdCx11nYpnk6zWnrGH0VXjPAuqrzt7IwzjMiHNJoxPAfTsdYRGCM7ncXy8w38-UZwN65hBmDhu2lz1dnOVrdfNuPIVUDImGdvKNmB_TcVHFrytHrwKbx8Dwe&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.747803,120.0798352,ChIJVe8xcqZ2vi0RMQ3s5i5QUvg,Kabupaten Bone,Sulawesi Selatan
Rimba Bitti Pandala,"Laikang, Kec. Mangarabombang, Kabupaten Takalar, Sulawesi Selatan 92261, Indonesia",5.0,19,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEF40tfNI6jdM4OGgPcgUTz6ssQmhpwBEjfPkySJOkN96eIHadT6OzXy5riZ_IC71EJNubA5wKmTF9pggyB12u3Cp0J0dJSBxNsRiE_ZRvxEyJq_GtK4Vrd2af4il8_HAxku2Ye9HDEIE-_G0iE6sMVo7buNgalG_-UKk81v16nC6h2MAjLatmKD4mq-bYPJ3z9RRlBxNRf1xUQ_6QbT1b6iswHm9YyTHnaKwpyAG8YzEUAOX_MjccBPKTqH3PsyffOEiE1tpUJkWkczkIY3VP3cIOVJwlKxjGac13djIOijsw&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.5746661,119.4498302,ChIJnVeJNHbVvi0RUymma8wmJrU,Kabupaten Takalar,Sulawesi Selatan
Afand Place,"6W5H+CM, Bale, Kec. Tanantovea, Kabupaten Donggala, Sulawesi Tengah, Indonesia",4.9,19,Wisata Hiburan,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHVYGU0MmzC2U5GMR0ROfFvEenToN2uYf8FDddYnX_ZmsW2HXQrn7vRjJFgp333PgQlKEnsfEFXrBunufmiS7EwlZ6uK2UA5rcjX65SP6I6BTxNwRxZ3f-MjSuVLBLpgfzYul2fh_ZEFyjkuXdsMutuvA6d8sACn4Rkk3UvJUTrMteEEs85l4PSmKJTZLCptno9JtpchkektYeYraK3Zmj_lDGCSqARqZsBWa06WFwnlEroEdu3uWG2KsEUNHC1Xiehj4wN_g91xZGR0de9R1pQqtgeVm_RhbOf37oi9Yuqvff67xDgnt4gA3R58XCSijkrHY2m6B-QC4k-RopDvaXOgE4J2gkqdCYDn6kZC-HR3NuPsp6cIHNAXWSMCzh62AjaVj4Z060n9tc8lq9aQOopy_RdjRYb1kobKTlGWeiV7OXF&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-0.791483,119.9291802,ChIJUaQFQgDpiy0RNIbbzxediB8,Kabupaten Donggala,Sulawesi Tengah
Buyu Katapasa,"Buyu Katapasa, Tongku, Kec. Tojo, Kabupaten Tojo Una-Una, Sulawesi Tengah, Indonesia",4.9,19,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEFqt-VHcTggFJNs-WurlIMGa2_3NWHKGW5Rrvf3PAcnrPCNp31bzdoksgEkWWFQOo87zSZ0M_o47QOCbEbYuWUR9xJ4xN0c8PHvnitflDNDaDdeMkV1Ne5x4xpxXaq-Avt-6pS0--JSrVfGhiExEqPuxP-onq4a0SSVoJoOBzIcK1HAfTCPiJPIE3Gp9HIizQTIJ0Mrn8WPk7PwdZsbSjjCiugxeu0UqMe1ZSTRYfBB6rWQ5Ibwwef8JNwiL_rU7FMRNaPsYxSob9Z69jhsRSFV7sjqoAKXxW5j10ldPs32TvKFJT8vpzUNINvIcT85Q-J3xnLXObcs9EEsih7_tvNutOHo6kMAS2p5tcBsCzGF30SKAzzbMojzLDyn-0dz7XqvwFqI9cjNL0If7K8zrFY_-xkmdQZk--sbM-rn7xSFA&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.24,121.4261111,ChIJlUkj01xDjy0RfQwyDYGjZlw,Kabupaten Tojo Una-Una,Sulawesi Tengah
Pantai Air Kiri,"PCHM+23, Matarape, Kabupaten Morowali, Sulawesi Tengah, Indonesia",4.9,19,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEE0ShS2z-ItiHyKKMIMkuxO5WXgc1TK_7eQqQOZr7lBAYdW2O8-S311iis_Oi84dyDVnEQI9GrK1qJVUkVrMt_VXVqbN8zYMZ_2VqVOphqNrhJVbk82pvVl9BUfL3xIxbCxGafNhf3O4an2j9LY4LyHhjMIXk7AIv1wxlVRIQWb3QDzuKfXryJ2zA3Xs8NG8NQL2nkIBy71tgKiSkIL720_jl_8zc7d00FDn4mfARMGca7WxHd9p3HoYzej88U7b1Pf11a1WnXuXFrrUhjX3mfgQ93K-Gu510QKS-OIypL5SuE879Ch1yXFmvoyIMs3FEU9YPvL1uk5J-dmyf_LyxBbJwRscP9W5ygOCB51Y7JtBY3MEEH-gZDF3rutKUs0kR_xVQSQ7ajBO94TAG2TsUETvxDrSl_ugRCzjK9iO7f2Nn72t-VZ1yBeSvYUdAIS&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.2724837,122.4326974,ChIJlUga6lh5mS0R9LLQ1RlKx9E,Kabupaten Morowali,Sulawesi Tenggara
PARE PARE BEACH,"Jl. Andi Isa No.3, Ujung Sabbang, Kec. Ujung, Kota Parepare, Sulawesi Selatan 91113, Indonesia",4.8,19,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEG1iy_MXhSUyIOy2w6Nqh6X-68GKlSrAHIQSqIWOy7g-QjTDTsCPMuApEEgHgkQVV4uhYE_Ud5JJresk64fgsk84igCnLLky_dds5yQ7pKKA_8AN34EFmAv-kt5jB-04uvXU_zkh1TSPTsvZXERnLpS-tX_UZwnuCZRKNgf749L0pnZTkFemwucbYDP9BpK8uy3nfjRBgSjhtBFMz4Q8BRwhjxVFCMhjX4hlPZc2uBBIufu2sUlE0nyUQCYqhwg_gAbm_XDDo4s8zrR068jOPVeLVpK2mXSzwTkJA1GYpHXtgfMYHOfKD_bPxSLC32pvHXpSkfSM5SP6XEIN0qU2Jaci7RweoOEnvlTmXMPV3QmR1A9K5_Mm-BbcLZbaWg4MleP8RKLZghn0s9c9SNsRbmWEhxsdXwcCH6HuRlxUILjSw&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.0105238,119.620926,ChIJy29qsly7lS0RFORTzv5okI8,Kota Parepare,Sulawesi Selatan
Air Terjun Pattumba,"74HP+5C, Compong, Kec. Pitu Riase, Kabupaten Sidenreng Rappang, Sulawesi Selatan, Indonesia",4.8,19,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHUX6Voil8fDBkiqY_aR18o9ZWzBYYTzpLKNpdQ7huKu_3108ju_YmDgE8yhUux1UleptVhIfGmK8EtgLFKCVITzrKSLtY6vojIqMcr39gcmooBlRwVfnqOBvuPeoxJGmyVkK_F88Yhk_UZ12dv2v8ZdzDU9H6yKWkbfPk7n1Cn81SGjdTG3zQcqQd-CbkV7CfZlUwln0xn1Zt2uOtft4FEzD-M1JN77zA4AONGY7BKPI29K8N0M6QdLM4KP0v7UxfHy0G2qojFaot0wc51aZ3rg0XlvvrWux6k1fFK9diyXDkZh1r-kcq6IyiP-9C9SiUwDw1lq1tywxaIzaHutY7U0ImVfrTfdRVFfWFJjnE9vYDye_NxNkzcMkaI4kcv9g2BiB5VizrqptxGI1FyKdj_S7H1C0nwQafS4Xv73JYOmCmIavj4HnR6MK-AT4O9&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.7220933,120.1360654,ChIJPxbTCwAplC0ReVJox8ycm0g,Kabupaten Sidenreng Rappang,Sulawesi Selatan
autarkeia,"6VRM+57V, Urongo, Kabupaten Minahasa",4.8,19,Wisata Hiburan,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEH5LjL_9eGUmNut3pDDm85udgVRLDBmAKyLPIRzJveIKMsRkUgPVifVknd36S3DldNYMbrU2WHG80i1VR9AIaRTU6FAv0zWTGBVeCGoKGz4hbjAH0In4Sk83VJk3IqYAJFRoM_JN7lw9YTM7NiaD6SxOZDaULlT9OA2yOxs4u_cnMZN5BdKMR3KTvBenUpLB1j8Oi0AP-Z-2BLHVwoeJPq1qg8rxOyOBwGVmom1lQGEqferZi7KLtehIDL67Q_Qi-IWEW4Yd0lrr2RauncbxaBa_ErPF0n0_PQR3b2Gm2NZa2DuxBLHunuxsXtaPnhY5wrXoRJCybwo41E5TWox6kF2Xe-r-foxMHAEv-_HCEJEc2z4EUZTmSnfVlNR5E_PwRsicminTes8xzZsgbkQZLWCs55Eoib8ofUSrnQMtkcp6SX61FU_JKZM1h_5CVHeXPiJoPQZPhvNB1tRohZMt80rro_g_ubV9gZBXrKikd_Ai7tbqmLr0WbTZDYHlPt0xR2I-lt3dpm5rFUeaOrNqTKdPh4kaEJWXyoyLRj_FMVgJ7bF9zc2JaVueXaVhOcU4OGXQvCxvt_aTg&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.2404992,124.8837181,ChIJYSQEYDE_hzIReeQAwia5mVQ,Kabupaten Minahasa,Sulawesi Utara
Situs wisata alam,"V57F+V6F, Tombulilato, Kec. Atinggola, Kabupaten Gorontalo Utara, Gorontalo 96253, Indonesia",4.8,19,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEH_2w7EdVzt9fVZFpCJzVeY7mIU3Jr0goIHmiLt0XVxpUO3HXZD5i2jwOuY7gQeiYXBZqy-3PL8hf3E1WqwQxRbe0pvMMu-LE4p9V-xCVJt_ftMZDZ5taI_lZ-sQCqbU_XvIecRk5Rd-Z-_tSkg3gk5h9mpqgodOACW0J7T7Cd_s_UzCuFxcdN6XYP-NPgaC91yHew-kOZbweSoKrygasiBjXIq8A1z22RBqPM6RwXEDx-mihterEdmL2jCm0Y_KdFsQUkylWTDCx9D046lkd7In6w36CHsWfsJEM-zVQ9FHU_jfGfOhQTNfSkx6kssMvMg6h5pNl1L0Ko3BGGS6ouTm0_hYokxrO8IlnxtPSBaYN7S2yEQZZjQUBPyJq_AZZkw-C-cRDqZNipIbHp3IP8ogCsEuuK8Dr669OZOcO0&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,0.8522002999999999,123.1667711,ChIJ58KKI6WxfjIRB5QuyHRK1ZM,Kabupaten Gorontalo Utara,Sulawesi Utara
Malahi Beach,"FMQ9+4G2, Hangke, Tabukan Sel. Tengah, Kabupaten Kepulauan Sangihe, Sulawesi Utara, Indonesia",4.8,19,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGciMtNhAQ1XpepOtk2IlmawIos1roPSBsHU-k2n-qwfTBdAeX0BmQMcknglNLRXuO-3Ro-Ybp0skM1dKAkLhunb6piGWUHmz3E3K0Z_L-r0basoKIamTMF7VZVZ30jeE6G8CZIhJyFWz2j6iyzurr3MUAgquyRiJ6txyqPdk9K5UrZ58T7g8hBx79ChDxA7XrcTj91ip6V7vCJsOPxGK7R0JWcqgo_q2OQiRGjjfgtb8w-qbk5h8jdBSf9s2GEkDtyilHOLlW_LaJmWNngsbFEYtv4k2x3xobSk6GoWknCLIqwQSe7phNmE09455K5b0VRUVA4Um7hkehae4nQJX8yG2AYrJhDti7klt2lbV7nElsp-8LTk5ygp7FomwtBsqov_WBrYCp1ykIOCvlhJR3nGXAgRigOXXT9GhUVaPbcQQ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,3.4877704,125.6687729,ChIJhdgk7sObizIRq7tP2k-63tM,Kabupaten Kepulauan Sangihe,Sulawesi Utara
Pantai Sesiwung,"GF9R+H4J, Sesiwung, Kec. Manganitu, Kabupaten Kepulauan Sangihe, Sulawesi Utara, Indonesia",4.8,19,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGGQUSXg3UluzCQKkCN4iad11ipNkbb1HlCcIXBP877mrukoFzl7lEadCR9rVbMJ8c7hKgUoy-sex6YIrf8gbEQ8i2wjpk3o_f3gNaS4s_upju_QzF-s3EgYrKjWQ8ECFnjL7YBhJ9ECdznJ2n7pDAF1iBv8AhOKMbGYKIo9rhTqQISsXte1FwsAw685yBhFoKeq5Vl8h0RsZ6llPT5i8kMrxB3AXjurW-l5SUwmLy0DRxsBQqGiOrDz8wWLkS4l0JTZ3zT5RzljzgSi-wEv1gfI6LQxsFPsNosjfZIMN829yYexuk8-DcktAA4EyT5AJTGIpINvA5HVZRrvAe-uQFR2GQ4WSRh6ImjkU2LbaWUxt5oWSCt6fbzXZ2QJILqlahC6mKZMfOLQE30DWRQdxSagZd3wRwjkSMyTQvMpntleg&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,3.5189652,125.4902591,ChIJv9-XwVmhizIRCN9esmmzU3M,Kabupaten Kepulauan Sangihe,Sulawesi Utara
Eduwisata Aqualife UNHAS,"WJ38+75R, Bojo, Kec. Mallusetasi, Kabupaten Barru, Sulawesi Selatan 90753, Indonesia",4.7,19,Wisata Hiburan,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHz0iL43q00ziaqPLJAUGnVeLAI1RK4LcKo4MjjoYuWqURIg-1LVo55tzrxru9pdMnHc_9WJFtyuJcgQBIOjXZmlIGRztvx1lVqublQ27oMpgqYqvdnnU646IFIYWOWBwB5ZhCbcSnkOCEiw9Aklk-ZAC-_GAVvoPk03xAcyJiYSVEw15OwS7jYWgehbyFfPlXjWPR3_yj04_LI1iTMdq71hqCiUYZvFyu_UE9JEAiuKYtjRBLP99u6OENnrPtjk-fdGDHItOUyt7VAh4EtXibij9TTm7_5Yv0yGBqoiItnSDijiCf7UsGfFx5GNCHJpbKUXLL9kFb3DbCDEA-u2kwYuitCGbAECoOLjFWVYDxufw94pX7U6xHTGUtoimfZaa8nFOL4JiRj5yVR1Rr-mhiSTqk_8wd_VHaapy8drh4pwB0&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.0967594,119.6153976,ChIJw7R8nwm9lS0Rl7H8y08PfWQ,Kabupaten Barru,Sulawesi Selatan
Pattiroang Highland Desa Barania,"Barania, Kec. Sinjai Bar., Kabupaten Sinjai, Sulawesi Selatan, Indonesia",4.7,19,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHhnPkPnVn7jhs0irFzWaOUyw0MjCGS7Y2ncGPa2ftgpaWX2a4QOcAyBSVWAMARSaARLJHekz_DD80h_XGiEhLZnQTDXDOj1knkhMZNm3gBeoU7ZqQNnQs3WVZrMgAgYtK7Gd6sNgeeBYTmZ5vcLUcdEdhhcUrU9olkSGi3C96wHKr8oJEoW4JxziP4sCAStTvCo9wZ2LK2Fo6KbQmzkNpKxOUG2QRpS-1Wm9PcqKv0UXo2cdq1pgkTVE7pnKsJsyHFnoaJdrKdhAdDQs5xVsPNIxa7moP_vjZ2fpY5zRSzpYEI7RHEz0HgvYtxfTwokBm0pR271cqBWkzsqq_JwAcTqgA8fxiSLD-ZJhtnw5LhQ7-yLL5YBIalGSj__ES6Mrjs7idtemH4HQrMV7rfvOJKQ-V5J7JiRc_pgvMCLuNyOU5k&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.286896899999999,119.9798699,ChIJZUmhO9Sjvi0Rr2AWTapuoJs,Kabupaten Sinjai,Sulawesi Selatan
Sungai Galaggara Pangkep,"4J4P+QW4, sungai galaggara, Kec. Balocci, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan, Indonesia",4.6,19,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFOJVkQusHmZXH0Cz4LlzV0RYC_baIsJyVztNfEYETHfFsp3GR5WAN76TVumyD9ATsjhLAUdjlVKjDgYlfxWDGi-lIt0vmfQd0DWcAV-fncGtHcU3JWN5AV61VfAzRv66Rw44mvUk0Yi8MoPQ6QZS3t5s6Ess5CaRfLdYhbCtSSNsSR2O06to17Z8R29r4mqWvK-qlVchmdfvbRqPdzLQGTCOA7x9vkwhJuUpldMf1fLmKs8bToNnWq1pZFWj0xhmLTxTK6AEcS82TfvlRA0Bat1qCoXWbkj_spJcBUrodTkEvGE_r3RtGa6qldPJjUNZ2erKu61ojkL4oC567kH-8dtoPGX-BFXkVO_dF8cscqqk0JxSnCibQTyJOrtgxnk62MMjjeWpm1ROGGuhYF0II96r0NlM8d9DsC5KjmYNqGaDhfQ4EjLd3NioaRhajM&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.8931102,119.637337,ChIJO6zpLwBbvi0R3D64x-gIyB4,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan
Embung Marilaleng,"Unnamed Road, XM4F+XRX, Lemoe, Kec. Bacukiki, Kota Parepare, Sulawesi Selatan 91121, Indonesia",4.6,19,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHRW32iKu3UqOMSSkzcVG5lFWq3-H1meAjb5xnfbnGfAvNxPdZcrQekq6CrQiW1tLMN6gBLSrQsiI_KFhe0_LmMj3BNK_uddoZGgAjX_rEVCh_lzV8VFRJFqKn2J8pwzc-vbQWimoZbrAPcswM00xIO3Gc-H_I1LetyeqI3iXz2NawsGpdH_1zQ3s_PswrnzTGjKPs_acAlbuTVpAUTddfSzRLBQcVBQD0f_U_TyNSHW9dxfzDOcn_pk76M8P7mX2cG1H9tOryBdyPC46SFlLMJOpJtMiSypIgiJAi7DrIms2J-3uL_9951On2m2_5ZoEyoSy2U31CVphZgot-ekAN_mxneX73I6Y7eCzJUWbL1K767-YwWKELwxoX2Rhi4hMt8bLLx5oZjL8-5iQfb3VTJPtSia3Iav26eBJs6DGoKmA&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.0425221,119.6746168,ChIJU3zS4I29lS0RXbhvKePqTfQ,Kota Parepare,Sulawesi Selatan
Sumur Waranie Palakka,"F7GQ+32F, Watang Palakka",4.6,19,Wisata Budaya & Sejarah,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHuvuw8o4dAqUylIGP1wy6zPsukiUcl7r5j9904wYPViXY5ZM-sYFJdFDxKV-khF5_RmwLPO07tNIGlAwlRTM5yTvZlJL7CwYpuRolOvGccW6Y7a5H_UL9X0b6fvwqiDofB8SGcgpUR7rCfacssLnTMyfSrXT68xU9V8Sk-r6PHnH7WWunyvwE1a7WDyZqi22gSgMF7tdrlmFIDy3WxlUkALUoufZsWg9y0vFh_Cgu9xBKYZ-UCtzeUBcL23xmx0T1dmjM8nqTZEBugTqJm2uV8J17lbA-NgHAfx7eTyNViB2eKR-shc5q6eteMDvdGvK5IbY4DWovMD74ZOodJg4Ko0quffxIf6a3dVmBlHOKJFKibiEfH25GPU2kqTubSxo9pWpAMzO_CqoGgqLpXhJNqYRGpvXrb7sAyMhF9sbHF7f8D2U5EGRidN52tG1MdT2h52mzGuzF55dHODaxaf2qhz4snO4RYLJcQuREi97P4gzJDdpnJ8ohWfTawqxsmAtEZhZwwXMBvZQu64Wwz9t6AMCF_5l09lx0JfHW5ivjnEmN7lLHDAb2r8FdQZLWyU2VqZs8siLuCDcE59dnJA1us3twKZowZOrYAC3CdhXn1Qzv8eWhY_IEv8oL_aJ7FI761bw&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.5248098,120.287534,ChIJGxvDtJ3lvS0RO9061sZ9Pns,Kabupaten Bone,Sulawesi Selatan
"Agrowisata Bonto Lojong,Ujung Bulu","Dusun Bonto Manai, Ujung Bulu, Kabupaten Jeneponto",4.6,19,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGH6Hnbx5CDgXtrQuZuXJ7gZEUpcVhrgevWFj-rE0clz1rWhgmXSJjh_cUIhe-cpUtmDMTIwv3zg3WlNWH5TfhsQvAHKQV61dB6y_Jmwp2UzAJGh-QbusZtQDCB1bWN5m3daPySI9LzhIZZ9CHCOOJliO7LwVQDfl36L5i6xHYszR4ed1ozGyzRQarODCyjpG3xYA5wcTv0XzlwatdM4Go1jUaMXJ3B0BL3ZL4E-qawKMZW5GzBCGGdet0PJR1Lw6__d8S1gVaOL9Hpg5VX-sye4Tqrm7nPIlVZmZE_yckadG7LofRYi1-U6_K3vlq6UmZVYOv1Tr1SlOq0oGrrodI-_SerdIsMd4Duw_lDo1Uj5x-GpzBn6sPYCl2DAGsCawRWFo7VoEzBZawxxg5g_EmgNyo_8vwJo0rEvCvttLTvK0n9cc5NZS4YepIl_R2Tohtqww77Z4Lqe2DUZDXFYsg7FVmtY3FnivYMbGTHQ3NHjMvTgwPfJlF98-WvtF3C78u4944iYw9FsqSkSRSF2wcPenSIbVprm3ijTfWu6ijhzi1uhICADb-lEZgjB3ITabczBzFT&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.4279253,119.8988483,ChIJ08Y4xYqxvi0RtF3lDe_oZb4,Kabupaten Jeneponto,Sulawesi Selatan
Pantai Ujung Bantaeng,"CWG6+PGR, Jl. Poros Jeneponto Bantaeng, Empoang, Kabupaten Jeneponto",4.6,19,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEc54287KjpZ54kG5Z08k5NL9D4V_tGKqeAe2RbTrAbsAnRaioK1EzkjGFEmJf3uipEdIPD8hHUwTnclHPdkE6SD7mYz7GEdxudIDEKOqfGkO0iFfKxf9PdbE3_N_7Us9z81YEJLNYuD0KWyLuVquEStkazcajHAPjFAcZKlilJklLVJ1SnWOJhE9DPh-Hxqx_m_d4li4ksVjtXQ5asuO14NyUy9tk-MGNKi_qkVZv-BbSLVi6aaucbolPqE0kXqUbrPmOzlV5NFNyofpx73sWiCryenkbGPxMeP4rksITrfp15n4emzVliToUDox-Fs_JIRyj3i8OCEQKoUcxT0nay1roQDg-zXMClTeUerLs23voj4gxOw7zk3giPopXGCD3NRLVuCKy1PuxqGS6svj3U97CpdSW4tuIqnDqLRojrIk3dldGzoMk-OtIEZeSnxJz2dVdrXSeGYwU7pVLil6o4bJJKg6w-zOfVV9yW--O84BNDMN-DWvbbvhBelmPM8NcL6y8ohb8PgQNN_4e8YM8Bh6Wrg_rh_NhgZ-AANTVXi0Un4IU3r3NSvbmFas5P4PPfPA&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.5731408,119.9112794,ChIJWbAdjSVNuS0RACld-Bwith8,Kabupaten Bantaeng,Sulawesi Selatan
Pantai Beau Sauk,"RWPM+G6M, Jl. Trans Sulawesi, Sauk, Kec. Lolak, Kabupaten Bolaang Mongondow, Sulawesi Utara, Indonesia",4.6,19,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEE33sFdYyOJGBVqCgaNB6g379Pbu8JpkXit42_bFTaydzcCICKYKIIpcSdo5-pt2GVX7Q7pmo2XhQc7W5XNm_mL6ZtKbMUH8-y46BUKjCTL1PrNnK1QAQxSCZF8f7Lm98OkWoHEy3EaqFrZzuH7OwVAeluBcgGAsvtY8Zd5JM3Q9zE7suJUPKJqqq1FTtl_XBUMBsBVcNq1gedVhJ0tmpg-ARwZ_Vqev2xgJyj3ZMgnSxtl7kolzlt5NFDrXTQH0r0_DQ-iTjmRn1bdco51OScjryoKQPw9FxrpXGMSfLclSQhzWMzlY7F5xxEyCRsKNjRG9BfwZiut5AapVttmnXuZl93yCfouKiHHBJzzLRF7CW-qn04eMuLq3ms0OUa6uGOy0gQ39FaPZt0WwEqsnZZXvHarCCNsff3ieh7ltqOfAkOx&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,0.8363339,123.933059,ChIJn1wXB7NlfjIRtIuQSnumXnI,Kabupaten Bolaang Mongondow,Sulawesi Utara
Paneki Tepi Teduh,"2XG6+PH2, Pombewe, Kec. Sigi Biromaru, Kabupaten Sigi, Sulawesi Tengah, Indonesia",4.6,19,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHxC7JLei4qj0pqtJVCJRp3OH61bXHdHVVRloLmSpXUOTZoweh6GxM1n8zQxqmKIzGDyzqatD6YJT1uw5gYgM4PElf5U3daySgBZWnK-SLucEjZyasWpSr6PFoT7p7X-7FbZ3PYDRiEmHMPe7r-Qc1pvqXJrOAE6E_IQCjs8X4yb_bgbc4SN99-q4U2VNfbfuiDzZYS6f19hC9Oowf-EffTADnzlQZVebZlVlO-uPX_iW8xYaKdmbfw_ryLXIVus5dhVqdZU13nsHHoFZ6G3DPDKaZ1GLyO2RNtgeBMUNhuVA4mfOxPYi2b5Z7iJtGciLCdaH_2oqtYs-oisN1QBeIRxCU1nHFLlVAJwXupr_zlCYr1CNMnA0zZO--NTNjh0ZmfVED81yubSkzR04JfvvgOdbRwxilUCewcqLLSzGIH1Ftk9F9cQCSJAtE_DQ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-0.9732286,119.9613905,ChIJn_5RdQDxiy0RGk5bnJe5BmI,Kabupaten Sigi,Sulawesi Tengah
"Pantai Wisata Pompon, Banggai Laut","Unnamed Road, 7GFQ+QCV, Matanga, Banggai Selatan, Banggai Laut, Central Sulawesi 94891, Indonesia",4.6,19,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFzxuLTxdJ7jcExJdojIZJ0Vt9QVrLiRtkhh55OfeSauu-hIn1S00h8TGEge1PrE15VHs9ShUjnom7W9ymtdGvXxPFNGL9QymkPrq5XkDIiE7yBcRC6wA1iI_9F4BvyS5YW6EHXZ7sAqnwCuJZlFn80o0C65Jne591xUksrhQSo_HiJyJyis6zr_Xqt5W6QFIZyZhZPHMkI_0-50quvMjklKoJwZ1j6p15rLq8n3qX-o9qiC4bUr0EHMTPaHTw9qjUaRlMr1bQ5yHoppaaiOpUsxjvpaSIdPLwkTPbRMbnKu53C7zNpV8P04SZzxU4Fub5PJfB_CuPjR0zkjegHhPtvp6fg-adYYGQ7b4xpiGAabPwH3sBodyqhrGmX8vTGOtDwkVnPnAZ0LRUBk1Q58X-UjGcIAlzxUK5ETkQ6PlBnPUIU1s23f695-QvuXbnd&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.7255193,123.5385454,ChIJsX9Sg2cXgy0RzfGsSg55Afw,Kabupaten Banggai,Sulawesi Tengah
