nama_wisata,alamat,rating,jumlah_review,kategori,image,lat,long,place_id
Wisata Bone Pompon,"QC82+328, Lalong, Kec. Tinangkung Utara, Kabupaten Banggai Kepulauan, Sulawesi Tengah, Indonesia",4.5,50,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHse81pSe_-D9n_HolpJFw7Y_GwvHZygo7_lP9nQ8ZhS5taRqkHNAP2fWmtAZyU3aiHmu9Yidqqgb_ntkbjeQrI1lguDPZDJeW9ZAS722QdHr4m8jUWlfiHfdqsLr1bgpsrBcL-856fWzAZt3Qow3eRLmL9Vh85BPP5h8RxqI8YySB_COPH-dqjHFcpay6QIVsyGaAI48Yart1mqtk62KdGTYD5Us8eKhn9Kk8MwLB6qaiC3bNbfxEeobCYI6iOKrrw2rtYaq3Eluds6yEbLhTvjKpZK8KlL4qRFXe06ijHqaeUvfJDdLcCb7HV249eLMo_1AJNMdfM0vJJyzgamMxNzblF8SLNhccfADhhSFblC8C7s2KbwrA7r90xNb-_SrkA15K-CJd6YxPw51V3RQ9e-xARkESYYnYQz2qNSy3HwMb-&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.2348367,123.4000807,ChIJ0xGEcyrrgy0Rz4XdE19azZE
Taman Pantai Bone Baru,"FF9V+636, Bone Baru, Banggai Utara, Kabupaten Banggai Kepulauan, Sulawesi Tengah 94891, Indonesia",4.8,21,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGIgNxjIpk0E16ttDGRt6E31n4ebU2WFeDtXjuFLY3YH5qsJ9N0qx3yJieYTeFUhn5nMKCHcswNnFwLS3ePLRMe18u-av4rMuIVW-i0jujkbU5fA4II7d7PhfumAGewIj1a1dmAG9gWmSMBqd8NbTMbKzjjvVATYE7wQLJxSqxkQ0wW4be4ZZewSuKb42ZT4pTqnq2RgewHKe2TowC9peey4PhxVaQk5OcuGPN_l84C8aCX8_35Z1JgLIW-cQ6DBiqsUkqYizoWlTA_C_eEe6ZwVKb4h6exQAxuJOX7ygcJ6kpkxAYEETbDE2_PmWlW1OpAUtbD6f41pMNVhidXBzEVL9XpmlC-VohDXaw1wdXUZ4vN_htPlhXRi5bAqBd4c1bZJDkqEMiZKL5VuJpk_Vu9Yhl8fvv5O0txoFX4wACgET6BKXHtSa-f2XUXq2DR&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.5319599,123.4926296,ChIJjf84cDALgy0R1MwXeGvijUk
Pantai Akat Tanjung Hol Bone baru,"FF8Q+JF, Bone Baru, Banggai Utara, Kab. Banggai Laut, Sulawesi Tengah, Indonesia",5.0,1,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGlT0v69zkRaqUvxhi2RVGqVYczoHyGTScE2nQh8TCXB5KU-hM4G_IwgnWWRJtXzSo5dlwopGAnYQsUPzrDUpJ5KCdKdNMl1ABeJGhJqEBlV7zI9dul_7XM02pDsQmLkk-nqsy94KVCwx09UPWTXP5Tr7IyInrDJkb5Q7SeqdgascGyW4Lsp8ArUOlqSRFiotZEb2L848qWrJLvE0pNtCP2p6FzJN2AYgrCgh0q0AuX5mhIQe4jZIcMC4ZVJf2zHA7JvjQ-Y5hwTEROT6i3Gj_0j4GxWuudw_NOiVLG0lfd_ELkEEfXFfsrpxL-SR9AIVsxONI3CXLz7KlhiFMI86mXKckT9TPY7V1pUbk3pStsUDvxAelvEaYGNGdp72CPjGn_UFVF2gTNARK4ySpOkSygqq3JVYAF6V1q5YZMVyfKpPcQyp_qBX53bpV_i7JH&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.533577,123.48833,ChIJV8_sXQALgy0RsDPMS13zb9w
Pantai Salatiga,"Pantai Salatiga, Banggai Laut, Central Sulawesi, Indonesia",4.5,12,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEH0WyGlePZGS4q1s1ncMGrFDBODXY2BtGGPwCWAeVaHHb7nD3FUvi5J_MdfhXlWIPhTpBSl364QVd5UH-DE8tMUXJFUmZ2rgU8OEVdh2L9FwwjezwM2UuiI-gH0adaLifj9uCRZli6Z2GI8VI2p9mbw8P1EbIbZpV37ofr3s3ucHEpqPxIuf1bzzO4DhejjOgt6IzH1ZcqJO9oz6gzK2kSjHNd-iz2UMHqEFD0yM2lQYX6qIKaU9v2EbnB9YUH0-D-mlindhaABlbFjZi7twxjwDZMJlhxsCCPnw6E1tDHsD9vnVXUwNeW85ZCbfYPBstgFxKaUqxmdwv-qoV_QjHSiV1oUf6ZGn_ATG26SbwlgETeEoSE7Rldh29fbzFBHdLnrAj0JfaqKnAYeZn5CDfBu-kRGsOWRAipPtdwv_LNcFVhU&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.5783719,123.4881001,ChIJ47mJL58Lgy0RhdzjE3lSCas
Pantai Bone Moute,"9HRH+228, Pasir Putih, Kec. Banggai, Kab. Banggai Laut, Sulawesi Tengah, Indonesia",4.6,10,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEE1NjNx-2fZvuTNeWnACkiaJnzQWx0lswmHlvfevJ7X63yCrZmubZH4e1RZ5WfJfKQkROM7C6sXYhI7ZsggRQT0YptUwAhHDjX-mZfSswcQW6BaFl0IZPGpJgI5xJy5Lu0nccQHy7fedid1B9DE3gLMiR4aLfYQp_xQoiNO2Qpw9Qsa5elD76AH90IoxCdJKparroE2AupHcSztxkh-sl71qgVLRBRNIGqcByhLICfSZFyMMVvJSUAgqcT4SAEWk9cpj6vqbuPAq0AnBTO3sirAB-q9rum9DUw2A_vopX6wE_FRtiYG5Y_VT5L0DMfe339MBAWSwbF_Khzh2UbUKnvH83j4tfQzv95oxvpC0SLHOU3Vjk9A-dpJOv5RhPu5bYKq8P0xtE8Ol97TlZgU-IAIVgKtasViosupHYgLh8UJ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.6099625,123.5775781,ChIJ45QF1EIPgy0RxU-85zBvUMQ
Lambangan Pauno,"Lambangan Pauno, Banggai Laut, Central Sulawesi 94891, Indonesia",4.6,120,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEF-syjVYKAzPt1ql7hmH5g4xqVMo9qUq5l1MyMLyhd3SSVEa5kNxt3kkJLHUdxHj5RPRc5h6qaB2uAlFXEU9Vki1kZQVIkV7oIhnD4nWrEOHP52o5A63hjC_fQh8SUR_R0PaVrmOG5BYpEMok548M3-EsSW-INpiRvvLi5RKJsBTb4-poAxdSTRL6SI7trs9aOV-NAe4AcL2tIk9NT7NUNWj6xxeH-R4t2lpzBdrISwLsSWa0gIUBQfkF-Uo0aoguOBNxy2Pa3t4uZ9GIjDUCujpK1J7qgD-V5qkrwycEOnkryhg6VVW0nJlWinqEEaL_ZF0q_8qYjwfWGHmmI6NVN37XR0sZvaiJx32Ukm4c17j_lbju08voa_BJcL4i9_JK7guFdjUzwrJtUWYDJSZABATi0lWlD6huxJJ6Lca5TjlsHW&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.5710066,123.5546648,ChIJiQi78hMJgy0R9SKjjcv8Qbg
Pantai Tanjung Dungkean,"63QW+MF, Sasabobok, Bangkurung, Kabupaten Banggai Kepulauan, Sulawesi Tengah 94892, Indonesia",5.0,1,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFAZu33c0RL-sDKKFIcQAp63CzOIZz7JDRtWMnH-MP2XNtmDtVEMO4HhelOq7QvEayLCJlon0u5Gq2Bf4Lv2Vqz6H3DbE4sZ9Q9HuqGMeUxM8s1t0lvv0rKk2Nxyem2LlkHBJeLz5qUmtGiFufamMTip2Io2TNkl5GUoCjnd60XGvDajavxqMai5v0RGhUqxqN3Fx2rihuZwfIatxE_opJFQag-IVS-60QWrcuiH47MzWrTrRfUcmdKECAalsbe2i7MvE94WlTRHYgmXRD2z3hGbncaIJ2qih1aQ8BpCHxy2IUJec1N0OxnWE6M7UWZ9Ph1C4lIe3-R7_RJMjvSRZf2pZkgUx2cJUUTa-taSJG-VX3Yj6xUi9lsdnIoWa_1Ds1Lgx9RQ_ZjhgdsLTgRVQT8glciukFolwVrwHfkljWtd7E&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.7607777,123.0962196,ChIJrXtF9Qthgy0R5NTKZwTmspA
Pantai Pasir Panjang,"Pantai Pasir Panjang, Lokotoy, North Banggai, Banggai Islands Regency, Central Sulawesi 94891, Indonesia",4.0,3,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHgIz3kgDP01Fr3Q6BkU3KuzuvIoCemN5-sgR72a-1_1TNSEHdX3stP996zLZmAeUEBfHoHOf9CJrpETSvB4xLpHVX1r5soUJJGjNPTsEMV5-jjIOAs0nEFmpuEJb9MeN6Ku711jj8rz009G9L7DxncFQ0wdmhDD1SskibOO8_eLcyG07D5ohS5m_eU_ibuqsKFPL2iz4ekaIUGEM2-nJdZoOxdNJ6RJUzUxHX5yAnAdc08vezIdtt1rEN-DKVryiJC649D7v54Ng3XK0T9f7U9qwQP4XossSvE53buxoX2U3uncPwoD5lnx5nUGlPNCAe1GmP75Jk47_hwhDdELcRlxEX3a29j9U5oZHfCUUQusYlEzmLYhAk5UCe8KqZKZgMrsOP0Sy_p8j543Xbk7ziK3E7JkU4gIZux2WAR_EyMpA&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.4785142,123.5291037,ChIJMWbFoMqmgy0RhvW6zzfzbZc
Air Terjun Tintingo,"8GRW+V5X, Tintingon, Kec. Banggai Tengah, Kabupaten Banggai, Sulawesi Tengah, Indonesia",5.0,2,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEF_JR9_qComnSPT3uwREv6-fTvgN6TzkXCyBO2-g8ltnpDEIIMN0Stg5BXDVZuyBxP9ESyBYgIO8tfaUY2Td_yqwTdVf-elGQi40CKSCKWKAhHP7plxZSfyHjIbnGpQdey9uQzUdvWMQ79z4LEQlxSDVz-Z6v1xdkvey--a3oNKvntw4QLHuyevl7OC7cEAuLIqcasvbg9f4U_lOiwD8bGY0xFP3ypdD3Lnw5WWg8UcZLuEAuYtCJfIHi1bKYx-EyfXZFxMLe03yJQe1pVxM2lLfjczixhkIsJDlAL5z8PSEI60I0FPRVLJ0F9NTEEp3Lk7deb4MIgqqvsa2Gr-D1o8vjbM3Oht9QmBvuQUy-6c7mnJVpS_p80ngcqii84D_AYzqjoWyOaiJOWJIrVbUbxx5JfslDaNvWdI2m_awpPhgg&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.6577621,123.545491,ChIJBemIUgARgy0R-TGBk5hqVa0
Gunung Tinankong,"Gunung Tinankong, Ambelang, Tinangkung, Kabupaten Banggai Kepulauan, Sulawesi Tengah, Indonesia",0.0,0,Wisata Alam,,-1.4055556,123.2713889,ChIJ8TAO4KWagy0RPw_qH078f9Y
Bungkuko Lumadang,"Bungkuko Lumadang, Bentean, Kec. Banggai Sel., Kab. Banggai Laut, Sulawesi Tengah, Indonesia",0.0,0,Wisata Alam,,-1.6952778,123.5419444,ChIJefzx4XARgy0R-bpU8vVNYwk
Bungkuko Sesemban,"Bungkuko Sesemban, Kendek, Banggai Utara, Kab. Banggai Laut, Sulawesi Tengah, Indonesia",3.0,1,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFHfXBPWqeUodb1vi6LXWDgmwAUiiE7M4PZwIQJg8ls5qpw-NPNx4UdUIS7t5a1zYo3CKZoNFJYne6Vk_W7wwZhjqnuP0zho-khV9NNrqLrFxZy_ZCoQ2vNGdJ6P_q6E7InLfDc3iyrqwRvrskN-WOFhJgpC5wPP0dEb59EVK3fr072e8LkLGFuFRMy2QC1O8_Xrnnv2FwqRxTPgLnQlqn7AOJd77NouzJQDBVd3FXGkQOCi_ZIOzvyjHRJnfDlW2qKKEI1z9255UjG1KhsfdIz41VVWQzcoKscbYJJ8wp0Dz0Y4E9zrmp2ZK8Zs0MneTKRmFDgT4hRjzIVnP0upk2MO0nSrFYYljn-sKKFoLgT4vHI1hXc3aVxobhpot1NvTX-PsM0qSiazjuGi9q1ZGu1LKsMzHRlzlWTjw88SSd7WHCn&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.5594444,123.5241667,ChIJJf4qMSsKgy0RxKi-FOn1fOg
Bungkuko Labue,"Bungkuko Labue, Badumpayan, Kec. Banggai Tengah, Kab. Banggai Laut, Sulawesi Tengah, Indonesia",0.0,0,Wisata Alam,,-1.6616667,123.5516667,ChIJoTbQ590Rgy0Rv-DcZIHlse8
Bungkuko Padanglaya,"Bungkuko Padanglaya, Klp. Lima, Kec. Banggai Sel., Kab. Banggai Laut, Sulawesi Tengah, Indonesia",0.0,0,Wisata Alam,,-1.6580556,123.5758333,ChIJGfOmWSoQgy0R6c47MIDVg6s
Bungkuku Lomotunu,"Bungkuku Lomotunu, Sakay, Kec. Totikum, Kabupaten Banggai Kepulauan, Sulawesi Tengah, Indonesia",0.0,0,Wisata Alam,,-1.4263889,123.5025,ChIJPeDkgwujgy0RG1lIXuzGDfY
Bukit Mondopulian,"2QCR+H2, Ndindibung, Kec. Bokan Kepulauan, Kab. Banggai Laut, Sulawesi Tengah, Indonesia",5.0,2,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEJByV8Wdypu5t0Nls2bJ8nFGJ1qyzNWqo_oTxBDy7Xc3Iw_Ky7ZtnldT2CmuK6iWVun7vC2bPiz1QgwtzXgOE0Axz9_3jwqTC67k_Ak4xJur-qidJDB7bGkCtIfIgYxjkC-qsuGORcdjdzW5bJ64SUszsa83XzOcGk1YQ4zY8tCyk7woYhf62A5NQ1LSRPVk8l6cUetTVHNwQWYQ2aUUo54rz9UhvwL8cP_72N4qUp1dNgmf8TCfYgDgPl5-sNllo2YrGVmwgfr5V66z8D1RBQvs7KeT-4lzsgFgw1NubEpQgRgKl5lNvai8PjkvUudY50CNw1bDsTlP64PrJK_yDK5_9bgiepWbIY8AIBFDqbtHZUcJ-yWDp7qFocIjohoWqypkW1LzF67cHfleA-8cVM1TCWVChJpgurHMhbFJJLuEJW&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.9785422,123.7901109,ChIJYVReYmEpgy0RSybrGrhNWJY
Danau Tendetung,"HFH9+R5Q, Kanali, Kec. Totikum Sel., Kabupaten Banggai Kepulauan, Sulawesi Tengah 94884, Indonesia",4.5,11,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEAZSeka6cuo1c6VceQF0pt7qIT1EWGZiiFh8bfI5RnsBxdoRmqgRd9zbMwZxxb8UE9ZN4rrxP-IOINW-rDSL0Uec1s7NB32hJy5KNGQmBHRmAP5BzfpadKd080VJze_CRVR6CsLms9aBuF2vVfjoTXrOg1cU7rU5BpfkmUatv1ZyAko_XlyiVyei4qgapboiyCo__uYlOo1dRfvYm_nYcpdeIYXfK-qylTtrZJ8nIszlcchNx9U-z3S440QoakRTQUUdULDVjxsxj6q35v6ZWjUaM9_bFuH-nNzJRY8GiUDwLe83-Ge5xndpnZ8X9x4shT43U5WetP3uSCwPElW8kQyIMYsp9HG1_moK7_q8W5WvUj1u-fcBMiw6WGB10pu_e2QKWkZCnDR2Vk-XmWulFK3S8e0-6CkQWEAb-jCWvmY3Z-&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.4204154,123.4679822,ChIJR0kK9e6igy0R_HXd2mQRiA4
Danau Sidu,"WVM3+PG, Mbuang-Mbuang, Kec. Bokan Kepulauan, Kab. Banggai Laut, Sulawesi Tengah, Indonesia",5.0,1,Wisata Alam,,-2.0660912,123.8546786,ChIJf7TvVQArnS0R1b9ifjm0ELM
Danau kasuari,"42CH+V3X, Kasuari, Kec. Bokan Kepulauan, Kabupaten Banggai Kepulauan, Sulawesi Tengah, Indonesia",5.0,3,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEtJj86z5WDbWcHP2V2DIdDVTyCCY70crN9r1K2bSxVuWWIMLDoH8v078qj99kZ6e1dWvDX4wc31lEaME99gZXgmhsnrT4ULQZCgUAKY0M-gLHIeP9v6oZLnKQwFN8alg7SllbB-GbeQjGQxVi-34-fwaGHjV3nfLLjnXZedLWAauSn_YCBlwhqWU-Ms1RGtnTkWXCClNsm1SoH38c80yCx7PwFXLIltd4EV9uu_7Un634w5KwDdCS_Xr6kb9uU5cppOojWAi9Fl4tsAvol6Hgj_k3DDyBkwfoHOobIrlk6mA4GIBCE6IjKcVwJEKYv7rR-35I5nOuzTPlPGeJEQAGB7KC1clz_6GeoIdBGpyYLmmsk3ZHCX9t3uL_byo4xjVwYEbD2INe8yRbVVocPwlWCS4N6HjKFTcs1_hDMEFU&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.877772,124.0277364,ChIJRRVCTwDFgi0RHPBZhRwFJFA
Danau Batu Cinta,"GFMJ+WV6, Kanali, Kec. Totikum Sel., Kabupaten Banggai Kepulauan, Sulawesi Tengah 94884, Indonesia",5.0,1,Wisata Alam,,-1.4652182,123.4821378,ChIJd-kIIAChgy0R7YZX3TKgz54
Danau Salendang Popidolon,"C62M+W8W, Popidolon, Kec. Liang, Kabupaten Banggai Kepulauan, Sulawesi Tengah 94883, Indonesia",3.6,7,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEZZqvq-6TT0H757xVlBeQcc4-kNmAdVkcxNg4BE4zkiivCAjo3of5HKJsEFoByBw4EWmezq2Baq_ixg6f77g0uNDePU8g8iGDKPSQn3Hz0v-GNX2S8Kd3Ur0LPxAM6f_eFQzSakjzTQFUyVBqh6RW3uU1Eseh6rLbrTpeFeYsZtnU3hYQzPFnfXXUvct4lwrDy1yj1WIlLRAtkAoMsK6QeE6bLajFZGnJpvPpb9WEj1yyznAH3JALT5keg4oKTiknUbP22b4YrVIkKg-v38bMZmueVIjbhMOP4pdYX1r8-0mPea2kDINmJPUOhQqUNuswvGVLNoQi3A6PBNmO3T2psJgihZVDACJQyp4Wy_sLVmBPJIKM1cOtwNO0GpqgoRkaygEPjrgcrtI-esHDa2J5icZvVseDZQRbjtZ-LR_U&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.5976405,123.2333244,ChIJKxQJf4p5gy0Rpf_rQCR_96U
Danau Batanggalang,"Q6FP+XF, Montop, Kec. Bulagi Utara, Kabupaten Banggai Kepulauan, Sulawesi Tengah, Indonesia",5.0,1,Wisata Alam,,-1.2250254,123.2361816,ChIJ8wOVEgDzgy0R6z_qkEeXH5U
Danau Lamotono,"QCC5+4V9 Danau Lamotong, Ponding-Ponding, Kec. Tinangkung Utara, Kabupaten Banggai Kepulauan, Sulawesi Tengah, Indonesia",4.0,1,Wisata Alam,,-1.2297222,123.4097222,ChIJoepzUFvqgy0RYdFR8qDzjz4
Danau Monosan,"Danau Monosan, Kendek, Banggai Utara, Kab. Banggai Laut, Sulawesi Tengah, Indonesia",4.0,3,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFWb67dqk6GmVBhk0StUD0xPVmKj3tkZjUyl3rTW2rxk_G1TsHcVzVhZDezMh0cnAY6s1tAh_5Macu-f45g4fGg15YFV7zOb2GW6H3cYTpNKjNR8Pz4xoMURsc_R0NGwB07Fy9LU3hbdMyvjh7PQAsjnr3V8eHgknDeIG39TwQN4Orrf01JsfxLbYG6eGHESSLbvz_d6rqknZW34s3G38Cf3Tt1xp3DF5e-8KQFRH7IVH2EmHrId2JWi7rB9kQNJu6fcyGyMQBYmIdpnf1_0s7J1MzU2pni4R9ikWU-mXjpToV64UcMv70oNjvV7nzUiDOAgzifEd2Y2Zej5dgrB1Jaafxk0StNd-FjSadFfv8_8E53HpuaFNlipvg0D0E3AMdhBkcfyzX49b_7U1T0K83OZ1XTVVHGspBbtoXCqLb3ejcJ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.5483333,123.5591667,ChIJXX6eTroJgy0Rn6KGJCC4eVg
Goa Tokubet,"7GX9+W46, Tolokibit, Kec. Banggai Sel., Kab. Banggai Laut, Sulawesi Tengah 94891, Indonesia",4.1,8,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGlnVbnNbIUu_7na6j07caJBN1Iv3JroYsb9MTQnmkt9xX54n3UtU3mhKhPLoBkSYLHl_CKynOoYzC-ZSCv48P-mkGPILmF1eu0KWdBfIAVD2afAG4QhIV9twvgjiD83C9T3X2997KLdEm9TscbJrvv3Nm8ggiD95_4imlnUdUhPJ_ILb1qRukqgYmGjzt8v_clsPEv0YM198vICBe-CH7oUmkDfRvUoxOgD0BxJPGNdVzU8Nxa_PlE4yCvCXsx4hE_M3-LfGmxJFcmvHNfzTkMYxPsYnahB-q66xH3rg0X59CsW8IgD-UkoO7K1gK5sHK2q9m8I2ubUDUyel-AwBnCS9m09Jt6WQrrRw1-W4MUdRjQ4eOpLg6pSouusmbmlf9VzYqHGgWeS31VCwE6szfgRPvmlloPIib0YWt7VjtpuZdi&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.7002125,123.5177656,ChIJidJl8xkTgy0RQU8Ns6ebXbM
pantai kabakan,"CHM3+5R, Kendek, Kab. Banggai Laut, Sulawesi Tengah, Indonesia",5.0,1,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHQ0BuXApCMqH9mVphu0q5fV6jxc3dzwzhMZEb-YmhVqHsm6z1VthpqbKq8J5ZX8fUjntxP9GDWjg67V8A0FrUt3MHZhB133TZ-9PlryyACSv-VvQq_zZd7QhxLXwctG1i_DS4KOE_ky9UYCeMPj2VgJ6HetUNFWygr3kUr1lrOHADlot4RAYUBi--m0sAnzyPn58N3e9uUBYqt9t6LbY3GL3AxwZz1ru7Z4xV5_Xl-FNWJQNr3ymWYtu4RD81ZhSQw7yxAZvvKLetnF5A00-P1x8NK7f1affg5UF0JWP4OLMAoA3zIDPaGuZxvwgGI8YXZjwhsLENQNSTusNdgZAB_F0UcvHDv_ccMXFWGpr-Qko-42jrQEYuIh6xu_SR0mvcvwk_i9xTdRY_pfZtjf2KvcH_V_xAU66eJPTaOlXY&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.5670823,123.5546125,ChIJ3R-2MYwJgy0RuCaQQfjEiWE
Pantai Pasir Panjang Mbuang-Mbuang,"WVJ3+G95, Mbuang-Mbuang, Kec. Bokan Kepulauan, Kabupaten Banggai Kepulauan, Sulawesi Tengah, Indonesia",4.3,6,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFUMS1kj3GduvH7STiYd_meuVpQFvHkrG0cugkZG5JyP4_fDXHsFd5FRLGiFq24IDAELmmsvHyU_w4HImj5migP_2B8MaARqp8JKYfiRNWXFXOyq9L8CuCoNsNfqTqTuCNsvVBPAjnzmxMA8JPqeHgVVFUYCPio3rrEcrdNSoG5zloV7p2dQxspYFfFrTiwICGyGGLF8ci0PMQex6twdBy057LMKYOEpgPpJuio3zB379gCRqPQpmRa0usEGg0WCKZ_X_m30OrM8ImKst8ohx2EKONgsrindpB3E8Cz7gDvNyF9Y_i3znsgdPwyXZIoC-Vkd4ZvChzou_KUkp477TSM7hw3VTPgTXAv_MOLuKVeSfXFbDPOPFKNSuGsPbaUS1RKJYn0KH2BHZyfyognRZra_T3CYig4EMPf0leHGcrv-zIi&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-2.0687489,123.8534992,ChIJy3HT40krnS0RJkkZgt-G-Bw
LIANG TADUL,"WVV3+56, Panapat, Kab. Banggai Laut, Sulawesi Tengah, Indonesia",5.0,2,Wisata Kota / Landmark,,-2.057829,123.8531551,ChIJB3JydAArnS0Rn0HBwdO9h_Y
Binotik,"68PF+QWH, Lipulalongo, Labobo, Kab. Banggai Laut, Sulawesi Tengah, Indonesia",4.5,10,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGSp89XZ8OcmnO0TfxOUaBa-_6aWsPdXYasx1CMNpH-X4r-_M-8veRlIfM7fy3JIh0oOqdtj9TWNU1YddDvnvLNgc-99a-UvpCwteCHFRWh7LVv1r7wd1LtYdx9kM7OO51ljx37qXXxWbxwBlQ3dbnCs_bmvy6zJK_PuTPFQshr_YUMZvHh_1DhpLDme1Nzbq2fqTYpEC_0FTAYoNDYScSpKAW80__x5PiC7aeoNclV_CgyXotRKm1KXv4x6C-_iOLJPbJclzT2Sk5VAKgq-q0tVJuvzLPyZWFAIWYt9keEvbyZiRaJ-1YXg_mhsjACBQ7PjWS1ICBzmrQt6Xji4wrpo5ja2QgSCaNCSF_GecizynV7UQ-eAhfFSewePVYq_lV-YuSOOUeN8BTBLJT4JSCYAlcff9BkGmCJ7jIQTzA&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.7630667,123.3248483,ChIJo6rv5FRpgy0RREoR7lealD8
Objek wisata terumbu karang Adhyaksa dan hutan bakau Adhyaksa,"FF9Q+6JF, Bone Baru, Banggai Utara, Kabupaten Banggai Kepulauan, Sulawesi Tengah 94891, Indonesia",5.0,21,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHKwoQmdW86TZXAYCiE82dpC_FfOjIAdmD5PJqwWfKZ9AFofiCBVCqzMdbz1AsuSUFGvE8rfQ6SrF8YNfulcUdEm3ApJ6ml6tp61Yvym0sSeo5hlS5uXBMMM3yRiWJwStmDY4gH91JhPuUDss9gDElc1FuHAOc1gRdBN90SM7uTweDCPQIkRU8fq2_LMnDYlSd9T6xGrzs2V2pZfQyGhUdB54XtkZ-g9C7YN8yC8ib_xsRZC0dAeDS0Qs5Fac4Fe8TA726l-sMn_19Yfc6TjQl8ouWSW84XvxZZJhIPnQzBWysL-EwCpLqoncNCIqGxS8pqhqFz7z1-lBa5XKFDUkisZxP8BUhaF6J5Vl7W7C_awStflE8IVPjtrqCzJ22o7yT9dyM7qsfoJgD0zrH4JLN-aFE0dTozOek3xQGleI717x7W&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.5319385,123.4890395,ChIJ8eXWybkLgy0RBbxYLzxIBIA
